407,2022-12-27,7232,21715
408,2022-12-28,6556,21703
409,2022-12-29,2174,16800
410,2022-12-30,4522,19708
411,2022-12-31,8288,23222
412,2023-01-01,8539,23362
413,2023-01-02,6583,22299
414,2023-01-03,7448,23173
415,2023-01-04,7209,22003
416,2023-01-05,2436,17788
417,2023-01-06,4986,20610
418,2023-01-07,9022,24466
419,2023-01-08,8868,24838
420,2023-01-09,7539,22694
421,2023-01-10,8263,23890
422,2023-01-11,8436,22933
423,2023-01-12,3262,18010
424,2023-01-13,5834,21046
425,2023-01-14,9586,24835
426,2023-01-15,9939,24916
427,2023-01-16,7837,22888
428,2023-01-17,8237,23741
429,2023-01-18,8028,23158
430,2023-01-19,2525,18376
431,2023-01-20,5761,21751
432,2023-01-21,10239,24844
433,2023-01-22,9063,24637
434,2023-01-23,7674,23210
435,2023-01-24,8495,24313
436,2023-01-25,8246,24075
437,2023-01-26,2801,18451
438,2023-01-27,5832,21492
439,2023-01-28,9457,25035
440,2023-01-29,9708,24746
441,2023-01-30,7854,23098
442,2023-01-31,8135,23572
443,2023-02-01,8962,23660
444,2023-02-02,3270,18605
445,2023-02-03,6011,21025
446,2023-02-04,9561,24899
447,2023-02-05,9755,24867
448,2023-02-06,7767,23349
449,2023-02-07,8919,23926
450,2023-02-08,8665,23851
451,2023-02-09,3538,18764
452,2023-02-10,6560,21695
453,2023-02-11,10141,25103
454,2023-02-12,9609,25587
455,2023-02-13,8826,23172
456,2023-02-14,9390,24714
457,2023-02-15,8797,24072
458,2023-02-16,3851,19547
459,2023-02-17,6383,21762
460,2023-02-18,10997,25614
461,2023-02-19,10847,25847
462,2023-02-20,8720,24051
463,2023-02-21,10270,25195
464,2023-02-22,9762,24893
465,2023-02-23,4522,20015
466,2023-02-24,7496,22958
467,2023-02-25,11613,26800
468,2023-02-26,11281,26247
469,2023-02-27,9112,24708
470,2023-02-28,10063,25568
471,2023-03-01,10168,25220
472,2023-03-02,4628,20069
473,2023-03-03,7612,23273
474,2023-03-04,11088,26504
475,2023-03-05,11277,25987
476,2023-03-06,8628,24128
477,2023-03-07,9960,25226
478,2023-03-08,9125,24833
479,2023-03-09,4519,19650
480,2023-03-10,7525,22425
481,2023-03-11,10563,25878
482,2023-03-12,10207,26013
483,2023-03-13,8389,23761
484,2023-03-14,9488,23792
485,2023-03-15,8322,23958
486,2023-03-16,3714,19232
487,2023-03-17,6107,21674
488,2023-03-18,10215,24339
489,2023-03-19,9415,24738
490,2023-03-20,7380,22178
491,2023-03-21,8660,23556
492,2023-03-22,7838,22606
493,2023-03-23,2627,17875
494,2023-03-24,5654,20919
